Point ID,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Cluster
10494,26529,600.701,222.451,152.326,1.46036,0.728767,26852,183.787,0.725371,0.987971,0.923877,0.826191,0.00838522,0.00240999,0.682591,0.99683,4
10495,26545,599.623,221.684,152.736,1.45142,0.724779,26844,183.843,0.745646,0.988862,0.927761,0.829301,0.00835125,0.00243658,0.68774,0.9982,4
10496,26564,605.984,220.365,154.065,1.43034,0.71499,26874,183.908,0.703533,0.988465,0.909036,0.834562,0.00829563,0.00248236,0.696494,0.996224,4
10497,26570,613.754,225.244,150.553,1.49611,0.743801,26938,183.929,0.775268,0.986339,0.886365,0.81658,0.00847736,0.00232506,0.666802,0.997608,4
10498,26571,626.86,215.026,157.97,1.36118,0.678441,27000,183.933,0.79908,0.984111,0.849722,0.855399,0.00809249,0.00267262,0.731708,0.995989,4
10499,26572,611.198,231.729,146.252,1.58445,0.775673,26894,183.936,0.792815,0.988027,0.893862,0.793756,0.00872079,0.00213542,0.630048,0.998279,4
10500,26578,607.052,227.145,149.517,1.51919,0.752803,26978,183.957,0.697732,0.985173,0.906318,0.809865,0.00854636,0.00226784,0.655882,0.99641,4
10501,26578,591.719,207.17,163.669,1.26579,0.613079,26872,183.957,0.742174,0.989059,0.953896,0.887951,0.0077948,0.00298911,0.788458,0.998021,4
10502,26579,599.102,216.462,156.482,1.3833,0.690945,26857,183.96,0.730574,0.989649,0.930566,0.849849,0.00814411,0.00262054,0.722244,0.999082,4
10503,26582,618.13,224.915,152.067,1.47905,0.736802,27097,183.971,0.751413,0.980994,0.874254,0.817958,0.00846116,0.00233633,0.669056,0.989569,4
10504,26584,608.165,220.611,153.96,1.43291,0.716214,26937,183.978,0.728708,0.986895,0.903207,0.833945,0.00829865,0.00247592,0.695465,0.996538,4
10505,26586,600.927,226.164,150.247,1.50528,0.747441,26902,183.985,0.799242,0.988254,0.925165,0.8135,0.00850689,0.00229817,0.661783,0.996169,4
10506,26591,601.403,225.938,150.29,1.50335,0.746681,26922,184.002,0.710761,0.987705,0.923875,0.814393,0.00849677,0.00230552,0.663235,0.997073,4
10507,26591,626.823,225.264,150.705,1.49474,0.74325,27056,184.002,0.690639,0.982813,0.850462,0.816828,0.00847144,0.00232626,0.667207,0.997299,4
10508,26593,603.549,222.268,152.52,1.4573,0.727414,26901,184.009,0.777664,0.988551,0.917386,0.82787,0.00835813,0.0024218,0.685369,0.998792,4
10509,26603,600.076,218.087,155.826,1.39955,0.699622,26945,184.043,0.787304,0.987307,0.928385,0.843901,0.00819782,0.00256474,0.712169,0.996719,4
10510,26604,604.494,217.055,156.492,1.387,0.692958,26967,184.047,0.714297,0.986539,0.914898,0.847926,0.00815875,0.00260157,0.718979,0.997227,4
10511,26605,612.291,229.786,148.024,1.55236,0.764873,27011,184.05,0.738208,0.984969,0.891779,0.800965,0.00863695,0.00219277,0.641544,0.995907,4
10512,26606,600.688,222.958,152.214,1.46477,0.730696,26902,184.054,0.793262,0.988997,0.926598,0.825507,0.00838001,0.00240053,0.681462,0.998182,4
10513,26611,596.977,215.003,157.948,1.36123,0.678467,26920,184.071,0.746661,0.988522,0.938331,0.856133,0.00807948,0.00267749,0.732964,0.99773,4
10514,26613,597.583,221.825,153.202,1.44792,0.723195,26866,184.078,0.709226,0.990583,0.936499,0.829834,0.00833522,0.00243816,0.688625,0.997077,4
10515,26614,598.639,220.426,154.085,1.43054,0.715086,26917,184.081,0.746745,0.988743,0.933233,0.835118,0.00828232,0.00248499,0.697423,0.997692,4
10516,26622,600.457,222.111,152.932,1.45236,0.725202,26951,184.109,0.746572,0.987793,0.927869,0.828905,0.00834315,0.00242956,0.687083,0.997889,4
10517,26625,604.344,222.341,153.144,1.45184,0.724971,27108,184.12,0.741004,0.982182,0.916075,0.828094,0.00835085,0.00242231,0.68574,0.995587,4
10518,26625,612.307,234.414,145.042,1.61618,0.785595,26972,184.12,0.778782,0.987135,0.892403,0.785446,0.00880428,0.00206699,0.616926,0.997066,4
10519,26625,592.165,214.799,157.996,1.35952,0.677469,26911,184.12,0.733774,0.989372,0.954144,0.85717,0.00806758,0.00268652,0.73474,0.998896,4
10520,26627,603.953,215.506,157.978,1.36415,0.680167,27005,184.126,0.816904,0.986003,0.91733,0.854391,0.00809351,0.00266038,0.729985,0.995808,4
10521,26637,596.017,220.331,154.084,1.42994,0.714801,26884,184.161,0.777609,0.990812,0.942275,0.835837,0.00827162,0.00249033,0.698624,0.998993,4
10522,26638,602.775,219.877,154.685,1.42145,0.710689,26935,184.164,0.717058,0.988973,0.9213,0.83758,0.00825426,0.00250589,0.70154,0.997204,4
10523,26639,601.862,216.558,157.16,1.37794,0.687991,27043,184.168,0.806876,0.985061,0.924132,0.850433,0.00812936,0.00262298,0.723236,0.996577,4
10524,26641,617.725,230.162,147.703,1.55827,0.766926,27067,184.175,0.721841,0.984261,0.877344,0.800196,0.0086394,0.00218499,0.640314,0.997783,4
10525,26647,600.589,212.526,159.876,1.32931,0.658858,27032,184.196,0.763787,0.985758,0.928332,0.866697,0.0079756,0.00277596,0.751164,0.998533,4
10526,26651,615.371,233.181,146.105,1.59599,0.779364,26978,184.209,0.674692,0.987879,0.884401,0.789984,0.00874943,0.002102,0.624075,0.996016,4
10527,26653,606.282,224.177,152.228,1.47264,0.734089,27108,184.216,0.7011,0.983215,0.911185,0.821746,0.00841093,0.00236578,0.675267,0.994424,4
10528,26661,628.75,240.37,141.621,1.69728,0.808002,26993,184.244,0.681797,0.987701,0.847482,0.766502,0.00901578,0.00191972,0.587526,0.997194,4
10529,26666,607.932,230.642,147.583,1.56279,0.768475,26928,184.261,0.806594,0.99027,0.906688,0.798906,0.00864929,0.00217342,0.638251,0.997455,4
10530,26669,597.678,214.529,158.648,1.35223,0.673137,26990,184.272,0.771405,0.988107,0.938171,0.858957,0.00804415,0.00270113,0.737807,0.997686,4
10531,26670,603.375,224.314,152.664,1.46932,0.732669,26971,184.275,0.811625,0.98884,0.920573,0.821506,0.00841071,0.00236296,0.674872,0.991607,4
10532,26679,607.882,226.462,150.308,1.50665,0.747977,27019,184.306,0.772051,0.987416,0.907279,0.81385,0.0084884,0.00229712,0.662353,0.997932,4
10533,26688,599.831,216.072,157.669,1.37042,0.683764,26976,184.337,0.760385,0.989324,0.932112,0.853127,0.00809624,0.00264556,0.727826,0.997427,4
10534,26689,604.602,223.659,152.252,1.46901,0.732532,26962,184.341,0.73637,0.989875,0.917494,0.824203,0.00838021,0.00238545,0.67931,0.997911,4
10535,26693,599.723,224.432,151.626,1.48017,0.737268,26950,184.355,0.759014,0.990464,0.932622,0.821426,0.0084079,0.00236125,0.674741,0.998729,4
10536,26695,617.57,226.556,150.699,1.50337,0.746692,27118,184.361,0.695019,0.984402,0.879564,0.813755,0.00848685,0.00229562,0.662197,0.99553,4
10537,26698,597.935,207.566,164.229,1.26388,0.611542,26987,184.372,0.763171,0.989291,0.938384,0.888256,0.00777459,0.00298545,0.788999,0.997202,4
10538,26700,598.326,221.006,154.106,1.43412,0.716786,27015,184.379,0.724362,0.98834,0.937228,0.83427,0.00827738,0.00247342,0.696006,0.998153,4
10539,26707,606.667,228.244,149.418,1.52755,0.75594,26985,184.403,0.786147,0.989698,0.911873,0.807921,0.00854621,0.0022461,0.652737,0.997091,4
10540,26712,611.795,230.627,147.779,1.56062,0.767733,27053,184.42,0.747419,0.987395,0.896818,0.799648,0.00863382,0.0021776,0.639436,0.997919,4
10541,26713,601.382,217.79,156.633,1.39045,0.694813,27007,184.424,0.791872,0.989114,0.928179,0.846794,0.00815297,0.00258587,0.71706,0.997038,4
10542,26723,608.189,217.711,157.198,1.38495,0.691841,27175,184.458,0.756854,0.983367,0.907858,0.847262,0.00814695,0.00258967,0.717852,0.994186,4
10543,26724,705.478,232.984,148.202,1.57207,0.771603,27718,184.462,0.746981,0.964139,0.674752,0.791735,0.00871816,0.00211312,0.626844,0.985442,4
10544,26724,605.805,223.68,153.185,1.4602,0.728694,27029,184.462,0.691186,0.988716,0.915052,0.824667,0.00837,0.00238792,0.680076,0.993045,4
10545,26728,616.154,218.991,155.629,1.40713,0.703531,27089,184.475,0.748746,0.986674,0.884704,0.842386,0.00819333,0.00254499,0.709614,0.998522,4
10546,26729,607.651,226.035,151.125,1.49569,0.743631,27142,184.479,0.758786,0.984784,0.909671,0.816152,0.00845653,0.0023145,0.666105,0.996283,4
10547,26749,607.147,220.367,155.198,1.41991,0.709934,27106,184.548,0.760909,0.986829,0.911863,0.837456,0.00823833,0.00249958,0.701333,0.995832,4
10548,26751,613.862,232.349,147.107,1.57945,0.774045,27080,184.555,0.726022,0.987851,0.892089,0.794299,0.00868562,0.00213264,0.630912,0.996495,4
10549,26752,606.311,228.125,149.88,1.52206,0.753885,27065,184.558,0.79619,0.988435,0.914482,0.80902,0.00852742,0.00225338,0.654514,0.996206,4
10550,26757,603.418,217.927,156.595,1.39166,0.695459,27098,184.575,0.761137,0.987416,0.923444,0.84696,0.00814467,0.00258526,0.717342,0.998296,4
10551,26774,614.863,221.091,154.572,1.43035,0.714993,27178,184.634,0.734903,0.985135,0.889952,0.835106,0.00825766,0.00247744,0.697401,0.997525,4
10552,26783,608.733,225.811,152.159,1.48405,0.738884,27142,184.665,0.817377,0.986773,0.908271,0.817785,0.00843114,0.00232607,0.668772,0.992491,4
10553,26792,618.841,236.547,144.492,1.63709,0.791754,27091,184.696,0.769708,0.988963,0.879138,0.780802,0.008829,0.00202421,0.609652,0.998054,4
10554,26798,603.572,211.912,161.457,1.3125,0.647687,27145,184.717,0.810881,0.987217,0.924388,0.871668,0.00790774,0.00281603,0.759806,0.997242,4
10555,26805,622.843,238.574,143.442,1.6632,0.799062,27174,184.741,0.765529,0.986421,0.868297,0.774354,0.00890036,0.00197399,0.599624,0.997298,4
10556,26809,660.12,223.058,153.573,1.45246,0.725248,27318,184.755,0.699025,0.981368,0.773116,0.82828,0.00832027,0.00241561,0.686048,0.996457,4
10557,26811,599.474,219.357,155.697,1.40887,0.704416,27140,184.762,0.736951,0.987878,0.937524,0.842288,0.0081816,0.00254015,0.709448,0.999523,4
10558,26811,607.041,227.102,151.195,1.50205,0.746168,27130,184.762,0.736951,0.988242,0.914296,0.813564,0.00847046,0.00228904,0.661886,0.994184,4
10559,26813,594.891,210.733,162.495,1.29686,0.636723,27119,184.768,0.775592,0.988716,0.952095,0.876789,0.00785936,0.00286515,0.768759,0.996974,4
10560,26814,606.055,227.731,150.529,1.51288,0.750394,27120,184.772,0.799463,0.988717,0.917376,0.811359,0.00849301,0.00227035,0.658303,0.995932,4
10561,26816,609.169,227.983,150.452,1.51532,0.75133,27176,184.779,0.698333,0.986753,0.908089,0.810495,0.00850174,0.00226302,0.656902,0.995418,4
10562,26817,600.994,221.453,154.53,1.43308,0.716294,27147,184.782,0.790013,0.987844,0.932996,0.834407,0.00825795,0.00246924,0.696235,0.997759,4
10563,26821,616.335,238.469,143.7,1.65949,0.798047,27114,184.796,0.760879,0.989194,0.887261,0.774927,0.00889112,0.00197779,0.600513,0.996543,4
10564,26822,593.478,213.552,160.194,1.33308,0.661275,27091,184.799,0.785831,0.990071,0.956956,0.865362,0.00796181,0.00275412,0.748851,0.998278,4
10565,26824,607.935,223.415,153.345,1.45694,0.727254,27158,184.806,0.70963,0.987702,0.912051,0.827187,0.00832893,0.00240538,0.684239,0.996898,4
10566,26826,612.154,232.046,147.56,1.57255,0.771764,27092,184.813,0.684424,0.990182,0.89959,0.796452,0.00865002,0.00214702,0.634336,0.997526,4
10567,26849,597.794,213.151,160.703,1.32637,0.656947,27159,184.892,0.80795,0.988586,0.944137,0.867423,0.00793889,0.00277245,0.752423,0.997992,4
10568,26859,606.793,216.985,158.15,1.37203,0.684674,27241,184.927,0.721144,0.985977,0.916682,0.852255,0.00807868,0.00262905,0.726339,0.996556,4
10569,26860,616.229,230.063,148.952,1.54454,0.762116,27217,184.93,0.702773,0.986883,0.888856,0.803824,0.00856527,0.0022058,0.646134,0.997981,4
10570,26861,604.427,215.977,158.721,1.36073,0.678179,27189,184.934,0.728968,0.987936,0.923941,0.856265,0.00804055,0.00266623,0.73319,0.997677,4
10571,26874,611.538,230.052,149.025,1.54372,0.761822,27164,184.978,0.777604,0.989324,0.903016,0.804071,0.00856041,0.00220725,0.64653,0.998061,4
10572,26874,609.355,230.085,149.191,1.54222,0.761286,27275,184.978,0.788094,0.985298,0.909497,0.803957,0.00856162,0.00220631,0.646347,0.996808,4
10573,26879,601.69,218.053,157.227,1.38687,0.692885,27237,184.996,0.736875,0.986856,0.932991,0.848397,0.0081124,0.00259254,0.719777,0.998238,4
10574,26884,604.484,230.479,149.136,1.54543,0.762431,27139,185.013,0.782786,0.990604,0.924558,0.802733,0.00857308,0.00219585,0.644381,0.995845,4
10575,26909,600.387,223.307,153.616,1.45367,0.725793,27186,185.099,0.721905,0.989811,0.938091,0.828897,0.00829862,0.00241651,0.68707,0.998774,4
10576,26917,606.429,218.768,157.42,1.38971,0.694415,27369,185.126,0.744263,0.983485,0.919764,0.846223,0.0081275,0.00257084,0.716093,0.995162,4
10577,26920,607.998,227.536,151.081,1.50605,0.747744,27204,185.137,0.79943,0.98956,0.915125,0.813659,0.0084523,0.0022852,0.662042,0.99707,4
10578,26926,603.383,220.635,156.27,1.41188,0.705937,27296,185.157,0.815396,0.986445,0.929385,0.839202,0.00819413,0.00250696,0.704259,0.994331,4
10579,26927,608.024,224.18,153.148,1.46381,0.73028,27214,185.161,0.777114,0.989454,0.915285,0.825947,0.00832547,0.00239,0.682189,0.998595,4
10580,26928,603.535,215.138,160.092,1.34384,0.668029,27225,185.164,0.749979,0.989091,0.928986,0.860678,0.00798937,0.0027043,0.740767,0.995473,4
10581,26930,606.008,216.381,158.876,1.36195,0.678888,27253,185.171,0.723458,0.988148,0.921488,0.855763,0.00803496,0.00265813,0.73233,0.997395,4
10582,26933,608.738,227.959,152.079,1.49895,0.74494,27233,185.181,0.707051,0.988984,0.913343,0.812345,0.00846393,0.0022736,0.659904,0.989166,4
10583,26935,613.773,222.183,154.808,1.43522,0.717306,27298,185.188,0.734204,0.986702,0.898486,0.833493,0.00824888,0.00245574,0.69471,0.997061,4
10584,26951,605.502,225.199,152.74,1.4744,0.734839,27309,185.243,0.793377,0.986891,0.923748,0.822575,0.00835588,0.00235979,0.676629,0.997622,4
10585,26951,603.021,222.767,154.521,1.44166,0.720318,27300,185.243,0.793961,0.987216,0.931365,0.831556,0.00826564,0.00243793,0.691485,0.996887,4
10586,26953,608.637,219.61,156.598,1.40238,0.701091,27315,185.25,0.757511,0.986747,0.914324,0.843541,0.00814789,0.00254478,0.711562,0.997882,4
10587,26953,608.884,223.078,153.963,1.4489,0.72364,27232,185.25,0.776296,0.989755,0.913583,0.830428,0.00827656,0.00242793,0.68961,0.999178,4
10588,26956,607.337,229.468,149.917,1.53064,0.757081,27315,185.26,0.802262,0.986857,0.918345,0.807347,0.0085127,0.00223094,0.651809,0.997685,4
10589,26962,606.927,218.841,157.598,1.3886,0.693817,27340,185.281,0.699585,0.986174,0.919791,0.846648,0.00811663,0.00257257,0.716813,0.995365,4
10590,26972,595.911,216.842,158.699,1.36638,0.681453,27237,185.315,0.743235,0.990271,0.954465,0.854609,0.00803954,0.00264533,0.730356,0.997943,4
10591,26983,606.261,223.453,154.037,1.45064,0.724428,27294,185.353,0.791755,0.988606,0.922531,0.829497,0.00828124,0.00241843,0.688065,0.998136,4
10592,26987,609.579,230.745,149.462,1.54384,0.761865,27289,185.367,0.789094,0.988933,0.91265,0.803341,0.00855023,0.00219664,0.645357,0.996328,4
10593,26989,603.446,209.236,164.969,1.26834,0.615122,27389,185.374,0.724887,0.985396,0.931365,0.885954,0.00775265,0.00294629,0.784915,0.995539,4
10594,26995,601.614,218.719,157.449,1.38914,0.69411,27306,185.394,0.757074,0.988611,0.937254,0.847638,0.0081022,0.00258003,0.71849,0.998085,4
10595,26997,606.154,221.883,155.669,1.42535,0.71259,27317,185.401,0.788579,0.988286,0.923335,0.83558,0.00821881,0.00247139,0.698194,0.995173,4
10596,26998,602.311,224.791,153.105,1.46822,0.732193,27240,185.405,0.730347,0.991116,0.93519,0.824786,0.00832622,0.0023768,0.680271,0.998787,4
10597,27014,621.167,229.022,150.752,1.51919,0.752803,27398,185.46,0.690824,0.985984,0.879796,0.809791,0.00847788,0.00224885,0.655762,0.996227,4
10598,27030,607.861,219.672,157.208,1.39734,0.698461,27401,185.515,0.726574,0.98646,0.919279,0.844507,0.00812697,0.00254989,0.713192,0.996569,4
10599,27036,609.278,226.352,153.042,1.47902,0.736787,27358,185.535,0.688079,0.98823,0.915211,0.819674,0.00837226,0.00233124,0.671866,0.993702,4
10600,27043,611.748,228.024,151.478,1.50533,0.74746,27374,185.559,0.718846,0.987908,0.908071,0.813769,0.00843192,0.00228093,0.66222,0.99686,4
10601,27049,606.037,221.521,156.16,1.41855,0.709262,27354,185.58,0.837068,0.98885,0.925471,0.837751,0.00818964,0.00248831,0.701826,0.995576,4
10602,27050,607.241,220.98,156.43,1.41265,0.706321,27365,185.583,0.719032,0.988489,0.921839,0.839817,0.00816933,0.00250672,0.705293,0.996329,4
10603,27056,615.237,226.433,152.574,1.48408,0.738899,27429,185.604,0.711607,0.986401,0.898232,0.819684,0.00836906,0.00233047,0.671883,0.99713,4
10604,27057,606.138,227.461,151.86,1.49783,0.744491,27358,185.607,0.801831,0.988998,0.925436,0.815996,0.00840673,0.00229911,0.66585,0.99733,4
10605,27058,613.873,223.253,154.636,1.44373,0.721273,27433,185.611,0.724406,0.98633,0.902295,0.831393,0.00825089,0.00243168,0.691215,0.997926,4
10606,27059,616.194,221.029,156.256,1.41453,0.707267,27496,185.614,0.795245,0.984107,0.895543,0.839772,0.00816841,0.0025059,0.705217,0.997554,4
10607,27063,614.036,232.213,148.762,1.56097,0.767853,27425,185.628,0.789699,0.9868,0.901983,0.799386,0.00858046,0.00216131,0.639018,0.99749,4
10608,27066,601.838,216.749,159.501,1.35892,0.677114,27432,185.638,0.795591,0.986658,0.93902,0.856466,0.00800816,0.00265799,0.733535,0.996816,4
10609,27067,621.81,226.298,152.619,1.48276,0.73835,27469,185.642,0.744642,0.985365,0.8797,0.820343,0.00836064,0.00233561,0.672962,0.997841,4
10610,27073,604.727,218.07,158.346,1.37717,0.687563,27423,185.662,0.72918,0.987237,0.93031,0.851387,0.0080549,0.00261064,0.724859,0.998258,4
10611,27076,602.089,220.989,156.439,1.41262,0.70631,27367,185.672,0.730915,0.989367,0.938584,0.840189,0.0081618,0.00250884,0.705918,0.997196,4
10612,27077,618.338,225.089,153.539,1.466,0.731235,27539,185.676,0.755497,0.983224,0.889936,0.824899,0.00831292,0.00237431,0.680459,0.997556,4
10613,27077,609.677,226.317,153.168,1.47757,0.736181,27459,185.676,0.804427,0.986088,0.9154,0.820424,0.00835827,0.00233587,0.673096,0.994548,4
10614,27082,650.043,221.094,156.998,1.40826,0.704105,27928,185.693,0.789103,0.969708,0.80539,0.839882,0.00816387,0.00250582,0.705402,0.993391,4
10615,27084,606.3,224.705,153.723,1.46175,0.729378,27413,185.7,0.710363,0.987998,0.925865,0.826415,0.00829661,0.00238711,0.682962,0.99832,4
10616,27088,630.518,245.936,141.243,1.74122,0.818639,27524,185.714,0.783796,0.984159,0.856233,0.755128,0.00907917,0.00182099,0.570218,0.992878,4
10617,27092,603.301,214.569,161.138,1.33158,0.660318,27441,185.727,0.76687,0.987282,0.935369,0.865584,0.00792,0.00274247,0.749236,0.99767,4
10618,27098,622.92,236.099,146.526,1.61131,0.784117,27476,185.748,0.691364,0.986243,0.877572,0.786735,0.0087128,0.00205898,0.618953,0.997324,4
10619,27100,618.003,219.818,157.649,1.39435,0.696888,27496,185.755,0.79835,0.985598,0.891657,0.84504,0.00811135,0.00255142,0.714093,0.995696,4
10620,27117,608.494,229.268,150.861,1.51973,0.753007,27421,185.813,0.80197,0.988914,0.92032,0.810461,0.00845478,0.00225014,0.656847,0.998228,4
10621,27119,616.287,227.173,152.449,1.49016,0.741397,27482,185.82,0.713358,0.986791,0.897258,0.817965,0.00837691,0.00231314,0.669066,0.997018,4
10622,27123,610.39,228.618,151.178,1.51225,0.750151,27406,185.833,0.765927,0.989674,0.914814,0.812856,0.00842894,0.0022699,0.660734,0.999195,4
10623,27125,603.014,213.835,162.19,1.31843,0.651696,27498,185.84,0.744722,0.986435,0.9374,0.869082,0.00788333,0.00277416,0.755303,0.995812,4
10624,27128,608.001,220.651,156.671,1.40837,0.704163,27458,185.851,0.755318,0.987982,0.922187,0.842284,0.00813369,0.00252523,0.709442,0.999159,4
10625,27131,606.101,214.641,161.779,1.32675,0.657193,27448,185.861,0.716273,0.988451,0.928081,0.865917,0.00791127,0.00274366,0.749812,0.994811,4
10626,27132,602.923,219.823,157.361,1.39693,0.698247,27433,185.864,0.729316,0.989028,0.937925,0.84552,0.00810197,0.00255426,0.714904,0.998668,4
10627,27132,617.536,231.904,149.35,1.55276,0.765012,27525,185.864,0.720982,0.985722,0.894061,0.80147,0.00854726,0.00217548,0.642354,0.997418,4
10628,27134,614.045,235.314,147.256,1.59799,0.779996,27477,185.871,0.736356,0.987517,0.904322,0.789886,0.00867229,0.00208243,0.62392,0.99702,4
10629,27141,616.4,234.648,147.641,1.58932,0.777243,27435,185.895,0.817377,0.989284,0.897657,0.79223,0.00864552,0.00210076,0.627628,0.9975,4
10630,27166,639.697,231.72,149.742,1.54746,0.763151,27700,185.981,0.710538,0.980722,0.834232,0.802611,0.00852977,0.00218342,0.644184,0.99685,4
